"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\Type\UMLS:C2939419-MetastaticMalignantNeoplasmNCI:C36263\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\Type\UMLS:C2939419-MetastaticMalignantNeoplasmNCI:C36263\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\Type\UMLS:C0521158-Recurrenttumor\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\Type\UMLS:C0521158-Recurrenttumor\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\Type\UMLS:C0677930-Primarytumor\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\Type\UMLS:C0677930-Primarytumor\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\Type\UMLS:C0439673-Unknown\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\Type\UMLS:C0439673-Unknown\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\StartDate\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\StartDate\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\EndDate\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\EndDate\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\PerformanceStatus\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\PerformanceStatus\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\PerformanceStatus\0-activitenormalesansrestriction\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\PerformanceStatus\0-activitenormalesansrestriction\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\PerformanceStatus\1-restreintpourdesactivitesphysiquesimportantes,maispatientambulantetcapabledefourniruntravailleger\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\PerformanceStatus\1-restreintpourdesactivitesphysiquesimportantes,maispatientambulantetcapabledefourniruntravailleger\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\PerformanceStatus\2-ambulantetcapabledeseprendreencharge,maisincapabledefourniruntravailetalitependantmoinsde50%desontemps\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\PerformanceStatus\2-ambulantetcapabledeseprendreencharge,maisincapabledefourniruntravailetalitependantmoinsde50%desontemps\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\PerformanceStatus\3-capacitedepriseenchargeproprebeaucouppluslimitee.Passeplusde50%desontempsaulitoudansunechaise.\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\PerformanceStatus\3-capacitedepriseenchargeproprebeaucouppluslimitee.Passeplusde50%desontempsaulitoudansunechaise.\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\PerformanceStatus\4-completementgrabataire.Incapabledeseprendreencharge.Lepatientrestetotalementconfineaulitoudansunechaise.\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\PerformanceStatus\4-completementgrabataire.Incapabledeseprendreencharge.Lepatientrestetotalementconfineaulitoudansunechaise.\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\G8\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\G8\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\HistologicalGradeType\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\HistologicalGradeType\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\HistologicalGradeValue\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\HistologicalGradeValue\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\StadeType\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\StadeType\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\StadeValue\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\StadeValue\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\DiagnosisDate\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\DiagnosisDate\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\ICDO3:C00-LIP\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\ICDO3:C00-LIP\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\ICDO3:C00.0-Externalupperlip\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\ICDO3:C00.0-Externalupperlip\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\ICDO3:C00.1-Externallowerlip\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\ICDO3:C00.1-Externallowerlip\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\ICDO3:C00.2-Externallip,NOS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\ICDO3:C00.2-Externallip,NOS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\ICDO3:C00.3-Mucosaofupperlip\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\ICDO3:C00.3-Mucosaofupperlip\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\ICDO3:C00.4-Mucosaoflowerlip\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\ICDO3:C00.4-Mucosaoflowerlip\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\ICDO3:C00.5-Mucosaoflip,NOS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\ICDO3:C00.5-Mucosaoflip,NOS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\ICDO3:C00.6-Commissureoflip\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\ICDO3:C00.6-Commissureoflip\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\ICDO3:C00.8-Overlappinglesionoflip\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\ICDO3:C00.8-Overlappinglesionoflip\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\ICDO3:C00.9-Lip,NOS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\ICDO3:C00.9-Lip,NOS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\ICDO3:C01-BASEOFTONGUE\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\ICDO3:C01-BASEOFTONGUE\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\ICDO3:C01.9-Baseoftongue,NOS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\ICDO3:C01.9-Baseoftongue,NOS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\ICDO3:C02-OTHERANDUNSPECIFIEDPARTSOFTONGUE\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\ICDO3:C02-OTHERANDUNSPECIFIEDPARTSOFTONGUE\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\ICDO3:C02.0-Dorsalsurfaceoftongue,NOS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\ICDO3:C02.0-Dorsalsurfaceoftongue,NOS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\ICDO3:C02.1-Borderoftongue\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\ICDO3:C02.1-Borderoftongue\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\ICDO3:C02.2-Ventralsurfaceoftongue,NOS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\ICDO3:C02.2-Ventralsurfaceoftongue,NOS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\ICDO3:C02.3-Anterior2/3oftongue,NOS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\ICDO3:C02.3-Anterior2/3oftongue,NOS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\ICDO3:C02.4-Lingualtonsil\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\ICDO3:C02.4-Lingualtonsil\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\ICDO3:C02.8-Overlappinglesionoftongue\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\ICDO3:C02.8-Overlappinglesionoftongue\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\ICDO3:C02.9-Tongue,NOS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\ICDO3:C02.9-Tongue,NOS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\ICDO3:C03-GUM\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\ICDO3:C03-GUM\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\ICDO3:C03.0-Uppergum\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\ICDO3:C03.0-Uppergum\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\ICDO3:C03.1-Lowergum\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\ICDO3:C03.1-Lowergum\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\ICDO3:C03.9-Gum,NOS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\ICDO3:C03.9-Gum,NOS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\ICDO3:C04-FLOOROFMOUTH\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\ICDO3:C04-FLOOROFMOUTH\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\ICDO3:C04.0-Anteriorfloorofmouth\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\ICDO3:C04.0-Anteriorfloorofmouth\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\ICDO3:C04.1-Lateralfloorofmouth\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\ICDO3:C04.1-Lateralfloorofmouth\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\ICDO3:C04.8-Overlappinglesionoffloorofmouth\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\ICDO3:C04.8-Overlappinglesionoffloorofmouth\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\ICDO3:C04.9-Floorofmouth,NOS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\ICDO3:C04.9-Floorofmouth,NOS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\ICDO3:C05-PALATE\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\ICDO3:C05-PALATE\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\ICDO3:C05.0-Hardpalate\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\ICDO3:C05.0-Hardpalate\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\ICDO3:C05.1-Softpalate,NOS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\ICDO3:C05.1-Softpalate,NOS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\ICDO3:C05.2-Uvula\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\ICDO3:C05.2-Uvula\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\ICDO3:C05.8-Overlappinglesionofpalate\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\ICDO3:C05.8-Overlappinglesionofpalate\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\ICDO3:C05.9-Palate,NOS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\ICDO3:C05.9-Palate,NOS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\ICDO3:C06-OTHERANDUNSPECIFIEDPARTSOFMOUTH\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\ICDO3:C06-OTHERANDUNSPECIFIEDPARTSOFMOUTH\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\ICDO3:C06.0-Cheekmucosa\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\ICDO3:C06.0-Cheekmucosa\"
