\\i2b2\\OSIRIS\\;ID_0;OSIRIS;;2019-04-02 11:57:28.718403;2019-04-02 11:57:28.718411;2019-04-02 11:57:28.718413;TEST_OSIRIS;None
\\i2b2\\OSIRIS\\Patient\\Ethnicity\\HL7:2032-1-Burmese\\;Patient|Ethnicity:HL7:2032-1-Burmese;Ethnicity;;2019-04-02 11:57:28.784324;2019-04-02 11:57:28.784326;2019-04-02 11:57:28.784328;TEST_OSIRIS;None
\\i2b2\\OSIRIS\\Patient\\Ethnicity\\HL7:2033-9-Cambodian\\;Patient|Ethnicity:HL7:2033-9-Cambodian;Ethnicity;;2019-04-02 11:57:28.784338;2019-04-02 11:57:28.784340;2019-04-02 11:57:28.784342;TEST_OSIRIS;None
\\i2b2\\OSIRIS\\Patient\\Ethnicity\\HL7:2034-7-Chinese\\;Patient|Ethnicity:HL7:2034-7-Chinese;Ethnicity;;2019-04-02 11:57:28.784352;2019-04-02 11:57:28.784354;2019-04-02 11:57:28.784356;TEST_OSIRIS;None
\\i2b2\\OSIRIS\\Patient\\Ethnicity\\HL7:2035-4-Taiwanese\\;Patient|Ethnicity:HL7:2035-4-Taiwanese;Ethnicity;;2019-04-02 11:57:28.784366;2019-04-02 11:57:28.784368;2019-04-02 11:57:28.784369;TEST_OSIRIS;None
\\i2b2\\OSIRIS\\Patient\\Ethnicity\\HL7:2036-2-Filipino\\;Patient|Ethnicity:HL7:2036-2-Filipino;Ethnicity;;2019-04-02 11:57:28.784380;2019-04-02 11:57:28.784382;2019-04-02 11:57:28.784384;TEST_OSIRIS;None
\\i2b2\\OSIRIS\\Patient\\Ethnicity\\HL7:2037-0-Hmong\\;Patient|Ethnicity:HL7:2037-0-Hmong;Ethnicity;;2019-04-02 11:57:28.784395;2019-04-02 11:57:28.784396;2019-04-02 11:57:28.784398;TEST_OSIRIS;None
\\i2b2\\OSIRIS\\Patient\\Ethnicity\\HL7:2038-8-Indonesian\\;Patient|Ethnicity:HL7:2038-8-Indonesian;Ethnicity;;2019-04-02 11:57:28.784408;2019-04-02 11:57:28.784410;2019-04-02 11:57:28.784411;TEST_OSIRIS;None
\\i2b2\\OSIRIS\\Patient\\Ethnicity\\HL7:2039-6-Japanese\\;Patient|Ethnicity:HL7:2039-6-Japanese;Ethnicity;;2019-04-02 11:57:28.784422;2019-04-02 11:57:28.784423;2019-04-02 11:57:28.784425;TEST_OSIRIS;None
\\i2b2\\OSIRIS\\Patient\\Ethnicity\\HL7:2040-4-Korean\\;Patient|Ethnicity:HL7:2040-4-Korean;Ethnicity;;2019-04-02 11:57:28.784436;2019-04-02 11:57:28.784438;2019-04-02 11:57:28.784440;TEST_OSIRIS;None
\\i2b2\\OSIRIS\\Patient\\Ethnicity\\HL7:2041-2-Laotian\\;Patient|Ethnicity:HL7:2041-2-Laotian;Ethnicity;;2019-04-02 11:57:28.784451;2019-04-02 11:57:28.784453;2019-04-02 11:57:28.784455;TEST_OSIRIS;None
\\i2b2\\OSIRIS\\Patient\\Ethnicity\\HL7:2042-0-Malaysian\\;Patient|Ethnicity:HL7:2042-0-Malaysian;Ethnicity;;2019-04-02 11:57:28.784466;2019-04-02 11:57:28.784468;2019-04-02 11:57:28.784469;TEST_OSIRIS;None
\\i2b2\\OSIRIS\\Patient\\Ethnicity\\HL7:2043-8-Okinawan\\;Patient|Ethnicity:HL7:2043-8-Okinawan;Ethnicity;;2019-04-02 11:57:28.784480;2019-04-02 11:57:28.784482;2019-04-02 11:57:28.784483;TEST_OSIRIS;None
\\i2b2\\OSIRIS\\Patient\\Ethnicity\\HL7:2044-6-Pakistani\\;Patient|Ethnicity:HL7:2044-6-Pakistani;Ethnicity;;2019-04-02 11:57:28.784501;2019-04-02 11:57:28.784504;2019-04-02 11:57:28.784506;TEST_OSIRIS;None
\\i2b2\\OSIRIS\\Patient\\Ethnicity\\HL7:2045-3-SriLankan\\;Patient|Ethnicity:HL7:2045-3-Sri Lankan;Ethnicity;;2019-04-02 11:57:28.784517;2019-04-02 11:57:28.784518;2019-04-02 11:57:28.784520;TEST_OSIRIS;None
\\i2b2\\OSIRIS\\Patient\\Ethnicity\\HL7:2046-1-Thai\\;Patient|Ethnicity:HL7:2046-1-Thai;Ethnicity;;2019-04-02 11:57:28.784531;2019-04-02 11:57:28.784533;2019-04-02 11:57:28.784534;TEST_OSIRIS;None
\\i2b2\\OSIRIS\\Patient\\Ethnicity\\HL7:2047-9-Vietnamese\\;Patient|Ethnicity:HL7:2047-9-Vietnamese;Ethnicity;;2019-04-02 11:57:28.784546;2019-04-02 11:57:28.784548;2019-04-02 11:57:28.784550;TEST_OSIRIS;None
\\i2b2\\OSIRIS\\Patient\\Ethnicity\\HL7:2048-7-IwoJiman\\;Patient|Ethnicity:HL7:2048-7-Iwo Jiman;Ethnicity;;2019-04-02 11:57:28.784561;2019-04-02 11:57:28.784563;2019-04-02 11:57:28.784565;TEST_OSIRIS;None
\\i2b2\\OSIRIS\\Patient\\Ethnicity\\HL7:2049-5-Maldivian\\;Patient|Ethnicity:HL7:2049-5-Maldivian;Ethnicity;;2019-04-02 11:57:28.784577;2019-04-02 11:57:28.784579;2019-04-02 11:57:28.784580;TEST_OSIRIS;None
\\i2b2\\OSIRIS\\Patient\\Ethnicity\\HL7:2050-3-Nepalese\\;Patient|Ethnicity:HL7:2050-3-Nepalese;Ethnicity;;2019-04-02 11:57:28.784592;2019-04-02 11:57:28.784594;2019-04-02 11:57:28.784595;TEST_OSIRIS;None
\\i2b2\\OSIRIS\\Patient\\Ethnicity\\HL7:2051-1-Singaporean\\;Patient|Ethnicity:HL7:2051-1-Singaporean;Ethnicity;;2019-04-02 11:57:28.784608;2019-04-02 11:57:28.784609;2019-04-02 11:57:28.784611;TEST_OSIRIS;None
\\i2b2\\OSIRIS\\Patient\\Ethnicity\\HL7:2052-9-Madagascar\\;Patient|Ethnicity:HL7:2052-9-Madagascar;Ethnicity;;2019-04-02 11:57:28.784623;2019-04-02 11:57:28.784625;2019-04-02 11:57:28.784627;TEST_OSIRIS;None
\\i2b2\\OSIRIS\\Patient\\Ethnicity\\HL7:2054-5-BlackorAfricanAmerican\\;Patient|Ethnicity:HL7:2054-5-Black or African American;Ethnicity;;2019-04-02 11:57:28.784641;2019-04-02 11:57:28.784643;2019-04-02 11:57:28.784645;TEST_OSIRIS;None
\\i2b2\\OSIRIS\\Patient\\Ethnicity\\HL7:2056-0-Black\\;Patient|Ethnicity:HL7:2056-0-Black;Ethnicity;;2019-04-02 11:57:28.784664;2019-04-02 11:57:28.784666;2019-04-02 11:57:28.784668;TEST_OSIRIS;None
\\i2b2\\OSIRIS\\Patient\\Ethnicity\\HL7:2058-6-AfricanAmerican\\;Patient|Ethnicity:HL7:2058-6-African American;Ethnicity;;2019-04-02 11:57:28.784681;2019-04-02 11:57:28.784684;2019-04-02 11:57:28.784685;TEST_OSIRIS;None
\\i2b2\\OSIRIS\\Patient\\Ethnicity\\HL7:2060-2-African\\;Patient|Ethnicity:HL7:2060-2-African;Ethnicity;;2019-04-02 11:57:28.784702;2019-04-02 11:57:28.784705;2019-04-02 11:57:28.784707;TEST_OSIRIS;None
\\i2b2\\OSIRIS\\Patient\\Ethnicity\\HL7:2067-7-Bahamian\\;Patient|Ethnicity:HL7:2067-7-Bahamian;Ethnicity;;2019-04-02 11:57:28.784719;2019-04-02 11:57:28.784721;2019-04-02 11:57:28.784723;TEST_OSIRIS;None
\\i2b2\\OSIRIS\\Patient\\Ethnicity\\HL7:2068-5-Barbadian\\;Patient|Ethnicity:HL7:2068-5-Barbadian;Ethnicity;;2019-04-02 11:57:28.784734;2019-04-02 11:57:28.784737;2019-04-02 11:57:28.784738;TEST_OSIRIS;None
\\i2b2\\OSIRIS\\Patient\\Ethnicity\\HL7:2069-3-Dominican\\;Patient|Ethnicity:HL7:2069-3-Dominican;Ethnicity;;2019-04-02 11:57:28.784750;2019-04-02 11:57:28.784752;2019-04-02 11:57:28.784754;TEST_OSIRIS;None
\\i2b2\\OSIRIS\\Patient\\Ethnicity\\HL7:2070-1-DominicaIslander\\;Patient|Ethnicity:HL7:2070-1-Dominica Islander;Ethnicity;;2019-04-02 11:57:28.784766;2019-04-02 11:57:28.784768;2019-04-02 11:57:28.784769;TEST_OSIRIS;None
\\i2b2\\OSIRIS\\Patient\\Ethnicity\\HL7:2071-9-Haitian\\;Patient|Ethnicity:HL7:2071-9-Haitian;Ethnicity;;2019-04-02 11:57:28.784784;2019-04-02 11:57:28.784786;2019-04-02 11:57:28.784787;TEST_OSIRIS;None
\\i2b2\\OSIRIS\\Patient\\Ethnicity\\HL7:2072-7-Jamaican\\;Patient|Ethnicity:HL7:2072-7-Jamaican;Ethnicity;;2019-04-02 11:57:28.784799;2019-04-02 11:57:28.784801;2019-04-02 11:57:28.784803;TEST_OSIRIS;None
\\i2b2\\OSIRIS\\Patient\\Ethnicity\\HL7:2073-5-Tobagoan\\;Patient|Ethnicity:HL7:2073-5-Tobagoan;Ethnicity;;2019-04-02 11:57:28.784814;2019-04-02 11:57:28.784817;2019-04-02 11:57:28.784819;TEST_OSIRIS;None
\\i2b2\\OSIRIS\\Patient\\Ethnicity\\HL7:2074-3-Trinidadian\\;Patient|Ethnicity:HL7:2074-3-Trinidadian;Ethnicity;;2019-04-02 11:57:28.784831;2019-04-02 11:57:28.784834;2019-04-02 11:57:28.784835;TEST_OSIRIS;None
\\i2b2\\OSIRIS\\Patient\\Ethnicity\\HL7:2075-0-WestIndian\\;Patient|Ethnicity:HL7:2075-0-West Indian;Ethnicity;;2019-04-02 11:57:28.784849;2019-04-02 11:57:28.784851;2019-04-02 11:57:28.784852;TEST_OSIRIS;None
\\i2b2\\OSIRIS\\Patient\\Ethnicity\\HL7:2076-8-NativeHawaiianorOtherPacificIslander\\;Patient|Ethnicity:HL7:2076-8-Native Hawaiian or Other Pacific Islander;Ethnicity;;2019-04-02 11:57:28.784864;2019-04-02 11:57:28.784866;2019-04-02 11:57:28.784868;TEST_OSIRIS;None
\\i2b2\\OSIRIS\\Patient\\Ethnicity\\HL7:2078-4-Polynesian\\;Patient|Ethnicity:HL7:2078-4-Polynesian;Ethnicity;;2019-04-02 11:57:28.784880;2019-04-02 11:57:28.784882;2019-04-02 11:57:28.784884;TEST_OSIRIS;None
\\i2b2\\OSIRIS\\Patient\\Ethnicity\\HL7:2085-9-Micronesian\\;Patient|Ethnicity:HL7:2085-9-Micronesian;Ethnicity;;2019-04-02 11:57:28.784895;2019-04-02 11:57:28.784898;2019-04-02 11:57:28.784899;TEST_OSIRIS;None
\\i2b2\\OSIRIS\\Patient\\Ethnicity\\HL7:2100-6-Melanesian\\;Patient|Ethnicity:HL7:2100-6-Melanesian;Ethnicity;;2019-04-02 11:57:28.784912;2019-04-02 11:57:28.784914;2019-04-02 11:57:28.784916;TEST_OSIRIS;None
\\i2b2\\OSIRIS\\Patient\\Ethnicity\\HL7:2500-7-OtherPacificIslander\\;Patient|Ethnicity:HL7:2500-7-Other Pacific Islander;Ethnicity;;2019-04-02 11:57:28.784928;2019-04-02 11:57:28.784930;2019-04-02 11:57:28.784931;TEST_OSIRIS;None
\\i2b2\\OSIRIS\\Patient\\Ethnicity\\HL7:2106-3-White\\;Patient|Ethnicity:HL7:2106-3-White;Ethnicity;;2019-04-02 11:57:28.784943;2019-04-02 11:57:28.784945;2019-04-02 11:57:28.784947;TEST_OSIRIS;None
\\i2b2\\OSIRIS\\Patient\\Ethnicity\\HL7:2108-9-European\\;Patient|Ethnicity:HL7:2108-9-European;Ethnicity;;2019-04-02 11:57:28.784959;2019-04-02 11:57:28.784961;2019-04-02 11:57:28.784963;TEST_OSIRIS;None
\\i2b2\\OSIRIS\\Patient\\Ethnicity\\HL7:2118-8-MiddleEasternorNorthAfrican\\;Patient|Ethnicity:HL7:2118-8-Middle Eastern or North African;Ethnicity;;2019-04-02 11:57:28.784975;2019-04-02 11:57:28.784977;2019-04-02 11:57:28.784978;TEST_OSIRIS;None
\\i2b2\\OSIRIS\\Patient\\Ethnicity\\HL7:2129-5-Arab\\;Patient|Ethnicity:HL7:2129-5-Arab;Ethnicity;;2019-04-02 11:57:28.784990;2019-04-02 11:57:28.784991;2019-04-02 11:57:28.784993;TEST_OSIRIS;None
\\i2b2\\OSIRIS\\Patient\\Ethnicity\\UMLS:C0439673-Unknown\\;Patient|Ethnicity:UMLS:C0439673-Unknown;Ethnicity;;2019-04-02 11:57:28.785005;2019-04-02 11:57:28.785006;2019-04-02 11:57:28.785008;TEST_OSIRIS;None
\\i2b2\\OSIRIS\\Patient\\BirthDate\\;Patient|BirthDate;BirthDate;;2019-04-02 11:57:28.785173;2019-04-02 11:57:28.785177;2019-04-02 11:57:28.785179;TEST_OSIRIS;None
\\i2b2\\OSIRIS\\Patient\\DeathDate\\;Patient|DeathDate;DeathDate;;2019-04-02 11:57:28.785236;2019-04-02 11:57:28.785238;2019-04-02 11:57:28.785240;TEST_OSIRIS;None
\\i2b2\\OSIRIS\\Patient\\ProviderCenterId\\;Patient|ProviderCenterId;ProviderCenterId;;2019-04-02 11:57:28.785288;2019-04-02 11:57:28.785291;2019-04-02 11:57:28.785293;TEST_OSIRIS;None
\\i2b2\\OSIRIS\\Patient\\OriginCenterId\\;Patient|OriginCenterId;OriginCenterId;;2019-04-02 11:57:28.785341;2019-04-02 11:57:28.785344;2019-04-02 11:57:28.785346;TEST_OSIRIS;None
\\i2b2\\OSIRIS\\Patient\\CauseOfDeath\\;ID_10;CauseOfDeath;;2019-04-02 11:57:28.785392;2019-04-02 11:57:28.785395;2019-04-02 11:57:28.785397;TEST_OSIRIS;None
\\i2b2\\OSIRIS\\Patient\\CauseOfDeath\\UMLS:C1707251-Othercancer\\;Patient|CauseOfDeath:UMLS:C1707251-Other cancer;CauseOfDeath;;2019-04-02 11:57:28.807075;2019-04-02 11:57:28.807086;2019-04-02 11:57:28.807089;TEST_OSIRIS;None
\\i2b2\\OSIRIS\\Patient\\CauseOfDeath\\UMLS:C3262234-Othercause\\;Patient|CauseOfDeath:UMLS:C3262234-Other cause;CauseOfDeath;;2019-04-02 11:57:28.807106;2019-04-02 11:57:28.807108;2019-04-02 11:57:28.807109;TEST_OSIRIS;None
\\i2b2\\OSIRIS\\Patient\\CauseOfDeath\\UMLS:C0679861-Complicationsoftreatment\\;Patient|CauseOfDeath:UMLS:C0679861-Complications of treatment;CauseOfDeath;;2019-04-02 11:57:28.807122;2019-04-02 11:57:28.807124;2019-04-02 11:57:28.807126;TEST_OSIRIS;None
\\i2b2\\OSIRIS\\Patient\\CauseOfDeath\\UMLS:C0027651-Neoplasm\\;Patient|CauseOfDeath:UMLS:C0027651-Neoplasm;CauseOfDeath;;2019-04-02 11:57:28.807138;2019-04-02 11:57:28.807139;2019-04-02 11:57:28.807141;TEST_OSIRIS;None
\\i2b2\\OSIRIS\\Patient\\CauseOfDeath\\UMLS:C0277589-Deathofunknowncause\\;Patient|CauseOfDeath:UMLS:C0277589-Death of unknown cause;CauseOfDeath;;2019-04-02 11:57:28.807153;2019-04-02 11:57:28.807155;2019-04-02 11:57:28.807156;TEST_OSIRIS;None
\\i2b2\\OSIRIS\\Patient\\LastNewsDate\\;Patient|LastNewsDate;LastNewsDate;;2019-04-02 11:57:28.807238;2019-04-02 11:57:28.807241;2019-04-02 11:57:28.807243;TEST_OSIRIS;None
\\i2b2\\OSIRIS\\Patient\\LastNewsStatus\\;ID_12;LastNewsStatus;;2019-04-02 11:57:28.807296;2019-04-02 11:57:28.807298;2019-04-02 11:57:28.807300;TEST_OSIRIS;None
\\i2b2\\OSIRIS\\Patient\\LastNewsStatus\\UMLS:C2584946-Alivefinding\\;Patient|LastNewsStatus:UMLS:C2584946-Alive (finding);LastNewsStatus;;2019-04-02 11:57:28.827062;2019-04-02 11:57:28.827073;2019-04-02 11:57:28.827076;TEST_OSIRIS;None
\\i2b2\\OSIRIS\\Patient\\LastNewsStatus\\UMLS:C1546956-PatientOutcome-Died\\;Patient|LastNewsStatus:UMLS:C1546956-Patient Outcome - Died;LastNewsStatus;;2019-04-02 11:57:28.827094;2019-04-02 11:57:28.827096;2019-04-02 11:57:28.827097;TEST_OSIRIS;None
\\i2b2\\OSIRIS\\Patient\\LastNewsStatus\\UMLS:C0439673-Unknown\\;Patient|LastNewsStatus:UMLS:C0439673-Unknown;LastNewsStatus;;2019-04-02 11:57:28.827109;2019-04-02 11:57:28.827111;2019-04-02 11:57:28.827112;TEST_OSIRIS;None
\\i2b2\\OSIRIS\\tumorPathologyEvent\\;ID_14;tumorPathologyEvent;;2019-04-02 11:57:28.827228;2019-04-02 11:57:28.827233;2019-04-02 11:57:28.827235;TEST_OSIRIS;None
\\i2b2\\OSIRIS\\tumorPathologyEvent\\Type\\;ID_15;Type;;2019-04-02 11:57:28.827295;2019-04-02 11:57:28.827299;2019-04-02 11:57:28.827302;TEST_OSIRIS;None
\\i2b2\\OSIRIS\\tumorPathologyEvent\\Type\\UMLS:C1882062-Neoplasm\\;TumorPathologyEvent|Type:UMLS:C1882062-Neoplasm;Type;;2019-04-02 11:57:28.849862;2019-04-02 11:57:28.849871;2019-04-02 11:57:28.849874;TEST_OSIRIS;None
\\i2b2\\OSIRIS\\tumorPathologyEvent\\Type\\UMLS:C2939419-MetastaticMalignantNeoplasmNCI:C36263\\;TumorPathologyEvent|Type:UMLS:C2939419-Metastatic Malignant Neoplasm (NCI:C36263);Type;;2019-04-02 11:57:28.849893;2019-04-02 11:57:28.849895;2019-04-02 11:57:28.849897;TEST_OSIRIS;None
\\i2b2\\OSIRIS\\tumorPathologyEvent\\Type\\UMLS:C0521158-Recurrenttumor\\;TumorPathologyEvent|Type:UMLS:C0521158-Recurrent tumor;Type;;2019-04-02 11:57:28.849911;2019-04-02 11:57:28.849913;2019-04-02 11:57:28.849915;TEST_OSIRIS;None
\\i2b2\\OSIRIS\\tumorPathologyEvent\\Type\\UMLS:C0677930-Primarytumor\\;TumorPathologyEvent|Type:UMLS:C0677930-Primary tumor;Type;;2019-04-02 11:57:28.849928;2019-04-02 11:57:28.849930;2019-04-02 11:57:28.849932;TEST_OSIRIS;None
\\i2b2\\OSIRIS\\tumorPathologyEvent\\Type\\UMLS:C0439673-Unknown\\;TumorPathologyEvent|Type:UMLS:C0439673-Unknown;Type;;2019-04-02 11:57:28.849945;2019-04-02 11:57:28.849947;2019-04-02 11:57:28.849949;TEST_OSIRIS;None
\\i2b2\\OSIRIS\\tumorPathologyEvent\\StartDate\\;ID_16;StartDate;;2019-04-02 11:57:28.850100;2019-04-02 11:57:28.850105;2019-04-02 11:57:28.850107;TEST_OSIRIS;None
\\i2b2\\OSIRIS\\tumorPathologyEvent\\EndDate\\;ID_17;EndDate;;2019-04-02 11:57:28.850135;2019-04-02 11:57:28.850137;2019-04-02 11:57:28.850139;TEST_OSIRIS;None
\\i2b2\\OSIRIS\\tumorPathologyEvent\\PerformanceStatus\\;ID_18;PerformanceStatus;;2019-04-02 11:57:28.850166;2019-04-02 11:57:28.850168;2019-04-02 11:57:28.850170;TEST_OSIRIS;None
\\i2b2\\OSIRIS\\tumorPathologyEvent\\PerformanceStatus\\0-activitenormalesansrestriction\\;TumorPathologyEvent|PerformanceStatus:0-activité normale sans restriction;PerformanceStatus;;2019-04-02 11:57:28.870483;2019-04-02 11:57:28.870495;2019-04-02 11:57:28.870497;TEST_OSIRIS;None
\\i2b2\\OSIRIS\\tumorPathologyEvent\\PerformanceStatus\\1-restreintpourdesactivitesphysiquesimportantes,maispatientambulantetcapabledefourniruntravailleger\\;TumorPathologyEvent|PerformanceStatus:1-restreint pour des activités physiques importantes, mais patient ambulant et capable de fournir un travail léger;PerformanceStatus;;2019-04-02 11:57:28.870520;2019-04-02 11:57:28.870524;2019-04-02 11:57:28.870526;TEST_OSIRIS;None
\\i2b2\\OSIRIS\\tumorPathologyEvent\\PerformanceStatus\\2-ambulantetcapabledeseprendreencharge,maisincapabledefourniruntravailetalitependantmoinsde50%desontemps\\;TumorPathologyEvent|PerformanceStatus:2-ambulant et capable de se prendre en charge, mais incapable de fournir un travail et alité pendant moins de 50 % de son temps;PerformanceStatus;;2019-04-02 11:57:28.870541;2019-04-02 11:57:28.870542;2019-04-02 11:57:28.870544;TEST_OSIRIS;None
\\i2b2\\OSIRIS\\tumorPathologyEvent\\PerformanceStatus\\3-capacitedepriseenchargeproprebeaucouppluslimitee.Passeplusde50%desontempsaulitoudansunechaise.\\;TumorPathologyEvent|PerformanceStatus:3-capacité de prise en charge propre beaucoup plus limitée. Passe plus de 50 % de son temps au lit ou dans une chaise.;PerformanceStatus;;2019-04-02 11:57:28.870560;2019-04-02 11:57:28.870561;2019-04-02 11:57:28.870563;TEST_OSIRIS;None
\\i2b2\\OSIRIS\\tumorPathologyEvent\\PerformanceStatus\\4-completementgrabataire.Incapabledeseprendreencharge.Lepatientrestetotalementconfineaulitoudansunechaise.\\;TumorPathologyEvent|PerformanceStatus:4-complètement grabataire. Incapable de se prendre en charge. Le patient reste totalement confiné au lit ou dans une chaise.;PerformanceStatus;;2019-04-02 11:57:28.870576;2019-04-02 11:57:28.870578;2019-04-02 11:57:28.870579;TEST_OSIRIS;None
\\i2b2\\OSIRIS\\tumorPathologyEvent\\G8\\;TumorPathologyEvent|G8;G8;;2019-04-02 11:57:28.870668;2019-04-02 11:57:28.870671;2019-04-02 11:57:28.870673;TEST_OSIRIS;None
\\i2b2\\OSIRIS\\tumorPathologyEvent\\HistologicalGradeType\\;TumorPathologyEvent|HistologicalGradeType;HistologicalGradeType;;2019-04-02 11:57:28.870728;2019-04-02 11:57:28.870730;2019-04-02 11:57:28.870732;TEST_OSIRIS;None
\\i2b2\\OSIRIS\\tumorPathologyEvent\\HistologicalGradeValue\\;TumorPathologyEvent|HistologicalGradeValue;HistologicalGradeValue;;2019-04-02 11:57:28.870776;2019-04-02 11:57:28.870778;2019-04-02 11:57:28.870779;TEST_OSIRIS;None
\\i2b2\\OSIRIS\\tumorPathologyEvent\\StadeType\\;TumorPathologyEvent|StadeType;StadeType;;2019-04-02 11:57:28.870821;2019-04-02 11:57:28.870824;2019-04-02 11:57:28.870825;TEST_OSIRIS;None
\\i2b2\\OSIRIS\\tumorPathologyEvent\\StadeValue\\;TumorPathologyEvent|StadeValue;StadeValue;;2019-04-02 11:57:28.870866;2019-04-02 11:57:28.870868;2019-04-02 11:57:28.870870;TEST_OSIRIS;None
\\i2b2\\OSIRIS\\tumorPathologyEvent\\DiagnosisDate\\;ID_24;DiagnosisDate;;2019-04-02 11:57:28.870911;2019-04-02 11:57:28.870913;2019-04-02 11:57:28.870915;TEST_OSIRIS;None
\\i2b2\\OSIRIS\\tumorPathologyEvent\\TopographyCode\\;ID_25;TopographyCode;;2019-04-02 11:57:28.870937;2019-04-02 11:57:28.870939;2019-04-02 11:57:28.870940;TEST_OSIRIS;None
\\i2b2\\OSIRIS\\tumorPathologyEvent\\TopographyCode\\ICDO3:C00-LIP\\;TumorPathologyEvent|TopographyCode:ICDO3:C00-LIP;TopographyCode;;2019-04-02 11:57:29.556735;2019-04-02 11:57:29.556748;2019-04-02 11:57:29.556750;TEST_OSIRIS;None
\\i2b2\\OSIRIS\\tumorPathologyEvent\\TopographyCode\\ICDO3:C00.0-Externalupperlip\\;TumorPathologyEvent|TopographyCode:ICDO3:C00.0-External upper lip;TopographyCode;;2019-04-02 11:57:29.556769;2019-04-02 11:57:29.556772;2019-04-02 11:57:29.556774;TEST_OSIRIS;None
\\i2b2\\OSIRIS\\tumorPathologyEvent\\TopographyCode\\ICDO3:C00.1-Externallowerlip\\;TumorPathologyEvent|TopographyCode:ICDO3:C00.1-External lower lip;TopographyCode;;2019-04-02 11:57:29.556787;2019-04-02 11:57:29.556789;2019-04-02 11:57:29.556791;TEST_OSIRIS;None
\\i2b2\\OSIRIS\\tumorPathologyEvent\\TopographyCode\\ICDO3:C00.2-Externallip,NOS\\;TumorPathologyEvent|TopographyCode:ICDO3:C00.2-External lip, NOS;TopographyCode;;2019-04-02 11:57:29.556803;2019-04-02 11:57:29.556805;2019-04-02 11:57:29.556807;TEST_OSIRIS;None
